comments,ratings
"Big offwhite head. Clear deep yellow body. Peppery malty mealy aroma with metallic minty notes. Dry-sweet earthy minty peas taste with grainy oily notes. Mid-bodied. Mild, soft sticky mouthfeel. Dryish resiny earthy caramelly aftertaste with grainy oily notes. Toffee and marzipan, too. Nice and drinkable. &#40;0.5l bottle, Bamb Alyne, Vilnius.&#41;",13
"Medium beige head.  Clear deep dark red body.  Fruity oily coffee aroma with perfumy mealy notes.  Sweetish roasty coffee and fruit taste.  Mid-to-full body.  Mild, soft mouthfeel.  Dry-sweet peppery roasty coffee aftertaste with fruity mealy oily notes. Interesting and unusual, but at the end of the day not terribly good.  &#40;0.33l bottle, wine monopoly, Triaden Lørenskog.&#41;",13
"Medium beige head.  Clear brown body.  Rich tropical fruit and wine grapes aroma with spicy notes. Dry-sweet mango, gooseberry and wine grapes taste with earthy spicy notes.  Mid-to-full body. Slightly sharp mouthfeel.  Bittersweet earthy kiwi and mango aftertaste with gooseberry spicy notes.  Nice, drinkable, and full of flavour.  &#40;0.33l bottle, wine monopoly, Triaden Lørenskog.&#41;",14
"Medium tan head.  Hazy brown body with visible particles.  Earthy buttery dusty aroma with caramelly notes.  Dry-sweet earthy tobaccoish caramelly taste with dusty notes.  Mid-bodied.  Mild, soft mouthfeel.  Dryish earthy caramelly dusty aftertaste with papery metallic notes.  Probably a bit old, but still nice.  &#40;0.33l bottle, I forget where from, but somewhere in Tohoku, Japan.&#41;",12
"Medium tan head.  Clear brown body.  Vinous wooden red berries aroma with yoghurty notes.  Sweet-acidic wooden wild berry taste with yoghurty notes.  Mid-bodied.  Mild, soft mouthfeel with astringent sting.  Dry-sweet-acidic wild berries aftertaste with wooden yoghurty notes.  A good one.  Clean and highly drinkable, but still subtle.  &#40;0.33l bottle, wine monopoly, Triaden Lørenskog.&#41;",14
"Medium beige head.  Clear deep brown body.  Roasty earthy licorice aroma with perfumy buttery notes.  Dry-sweetish earthy roasty licorice taste with chocolatey notes.  Mid-bodied.  Mild, soft, smooth mouthfeel.  Dryish earthy licorice aftertaste with soy sauce notes. Nice, highly drinkable. &#40;0.5l bottle, Centra Majorstuen, Oslo.&#41;",13
"Medium white head. Clear deep yellow body. Grainy minty maize aroma with earthy metallic notes. Dry-sweetish earthy peas and metal taste with oily mealy notes. Mid-bodied. Sharpish, fizzy mouthfeel. Dry grainy grassy oily aftertaste with earthy peas and fruit notes. Nice, unusual, and subtle, with loads of character. &#40;0.5l bottle, Bamb Alyne, Vilnius.&#41;",13
"Big very white head. Clear deep yellow body. Grainy earthy peas aroma with wet steel and flowers notes. Dry-sweet earthy peas taste with strawy oily notes. Mid-bodied. Mild, mealy mouthfeel. Dry mealy earthy peas aftertaste with oily peanuts and grain notes. Really nice. Full of character and flavour. &#40;0.5l bottle, Bamb Alyne, Vilnius.&#41;",14
"Medium brown head. Clear reddish brown body. Deep earthy honeyish aroma with plastic spice notes. Sweet-dryish earthy honey and rye bread taste with roasty notes. Mid-bodied. Mild, soft, slick mouthfeel. No real aftertaste, with lingering honey and rye bread notes. Refreshing and interesting. &#40;0.5l bottle, shop, Vilnius.&#41;",13
"Medium offwhite head. Deep yellow body with little floaties. Resiny freshly cut wood aroma with floral strawy notes. Sweet-dryish resiny honey and dried fruit taste with mealy minty notes. Mid-bodied. Mild, soft mouthfeel. Dryish earthy herbal caramelly aftertaste with resiny minty notes. Lovely&#033; Unusual, drinkable, smooth and interesting. &#40;0.5l bottle, Bamb Alyne, Vilnius.&#41;",13
"Medium brown head.  Nearly opaque black body goes deep dark red at edge.  Alcoholic cocoa aroma with nutty earthy notes. Dry-sweet sherry nougat and earth taste with fruity wooden notes. Mid-to-full body.  Mild, soft, smooth mouthfeel.  Dryish fruity cocoa aftertaste with nutty sherry earthy spicy notes. Interesting, unusual, and highly drinkable. &#40;0.76l bottle, City Beer, San Francisco.&#41;",14
"Big white head.  Clear yellow body with carbonation.  Light floral citric aroma with grassy notes.  Dry-sweet dusty grainy taste with citric floral notes.  Mid-bodied.  Slightly astringent mouthfeel. Dryish citric floral aftertaste with minty strawy notes.  Very nice and highly drinkable. &#40;0.5l bottle, Centra Majorstuen, Oslo.&#41;",13
"Small coarseish white head shrinks quickly.  Clear yellow body with carbonation.  Vague mealy sugary aroma.  Sweet-dryish sugary maize taste of nothing much.  Somewhat rough, abrasive mouthfeel. Mid-to-thin body.  Dryish grainy earthy aftertaste with slightly rank notes.  Dirty aftertaste lingers.  Drainpour.  &#40;0.33l bottle, Centra Majorstuen, Oslo.&#41;",7
"Medium beige head. Slightly hazy amber body. Dried fruit and nuts aroma with vinegary perfumy caramel notes. Sweet-sour earthy astringent fruity taste with wooden notes. Mid-to-thin body. Mild, mealy mouthfeel. Dryish chalky earthy wooden aftertaste with perfumy fruity notes. Unusual, but I don't know that it's very nice. Also does not taste like a &quot;premium lager&quot; at all. &#40;0.35l can shaped as a bottle, from a supermarket in Sendai.&#41;",11
"Huge beige head.  Clear amber body.  Spicy tropical fruit aroma with wooden grape notes.  Dry-sweet peppery tropical fruit taste with oily candy notes.  Mid-bodied.  Mild, soft mouthfeel.  Dry pineapple and tropical fruit aftertaste with wooden cinnamon notes.  Nice, drinkable, full of flavour.  &#40;0.33l bottle, wine monopoly, Vika, Oslo.&#41;",13
"Small white head. Clear yellow body. Light mealy grainy aroma with notes of freshly sawn wood. Sweet-dryish dried fruit and flour taste with earthy herbal notes. Mid-bodied. Mild, mealy mouthfeel. Dry earthy fruity floral aftertaste with strawy pea notes. Nice and highly drinkable, if a bit anonymous. &#40;0.5l draft at Vilniaus Alus, Vilnius.&#41;",13
"Small white head. Clear yellow body. Light grainy peas aroma with strawy notes. Dry-sweetish dusty strawy grainy taste with vaguely rubbery pea notes. Mid-bodied. Mild, smooth mouthfeel. Dryish mealy earthy herbal aftertaste with papery notes. Unusual, drinkable with some character. &#40;0.5l draft at Vilniaus Alaus, Vilnius. Noting this as the bottle version, as it was clear.&#41;",13
"Big beige head. Slightly hazy deep red body. Roasty fruity caramelly aroma with dusty notes. Dry-sweet earthy caramel taste with fruity dusty notes. Mid-bodied. Mild, soft mouthfeel. Dryish mealy roasty vanilla fudge aftertaste with minty notes. Slight astringency. Perfectly OK, but a bit dull. &#40;0.5l draft at brewpub.&#41;",12
"Medium beige head. Clear reddish brown body. Roasted sugar and earth aroma with spicy notes. Dry-sweet earthy caramelly licorice taste with roasty peppery notes. Mid-bodied. Mild, soft mouthfeel with a sharpish edge to it. Dryish roasty earthy peas aftertaste with licorice spice and caramel notes. Can actually make out the rye. Lovely&#033; Smooth, drinkable, harmonic, and very vivid. &#40;0.5l bottle, Bamb Alyne, Vilnius.&#41;",14
"Medium offwhite head. Hazy opaque deep yellow body. Earthy fruity strawy aroma with mealy orangey notes. Dry earthy peas and oranges taste with earthy mealy notes. Mid-to-thin body. Dry earthy fruity mealy aftertaste with orangey papery notes. Decent, but a bit thin and harsh. &#40;1l bottle, Bamb Alyne, Vilnius.&#41;",11
"Small white head. Hazy yellow body. Light grainy dusty aroma with fruity herbal notes. Dry.-sweet grainy dusty mealy taste with fruity herbal notes. Mid-bodied. Mild, mealy mouthfeel. Dry dusty strawy fruity aftertaste with long lingering herbal earthy wooden notes. Nice, unusual, and drinkable. &#40;0.5l draft at Alynas, Vilnius.&#41;",13
"Biggish beige head.  Clear brown body with light carbonation. Roasty earthy funky aroma with buttery spicy notes.  Dry-sweet roasty earthy metallic taste with licorice notes.  Mid-bodied. Fizzy, confused mouthfeel.  Dryish earthy burnt licorice aftertaste with peppery roasty notes.  It's decent, but too earthy, funky, and confused to be described as a success.  &#40;0.33l bottle, Systembolaget Nordstan, Göteborg.&#41;",12
"Medium beige head.  Clear deep amber body.  Light earthy aroma with caramelly notes.  Dry-sweet earthy grassy caramelly taste with resiny plastic notes.  Mid-bodied.  Mild, dusty mouthfeel. Dry resiny roasty plastic aftertaste with grainy notes.  Nice, drinkable, but a bit harsh and underpowered.  &#40;0.33l bottle, Systembolaget Nordstan, Göteborg.&#41;",13
"Medium offwhite head.  Clear red body.  Roasty dusty spicy aroma with nutty earthy notes.  Dry-sweetish roasty caramelly spicy taste with perfumy minty notes.  Mid-bodied.  Mild, dusty mouthfeel.  Dryish perfumy nutty caramelly aftertaste with dusty roasty notes.  Very nice and highly drinkable.  Excellent session beer.  &#40;0.5l bottle, Centra Majorstuen, Oslo.&#41;",13
"Medium beige head.  Clear deep dark red body with light carbonation.  Metallic licorice aroma with mealy chocolatey notes.  Dryish earthy licorice taste with metallic notes. Mid-to-light body.  Mild mouthfeel.  Dryish earthy mealy aftertaste with roasty cinnamon notes.  Light on flavour, but not really bad.  &#40;0.5l bottle, Centra Majorstuen, Oslo.&#41;",12
"Medium white head.  Clear yellow body with light carbonation. Light mealy paper aroma with faint peppery malty notes. Dry-sweet strawy malty taste with papery notes.  Mid-to-light body.  Mild, soft mouthfeel.  Dryish mealy vaguely grassy aftertaste with papery notes.  It's not bad, but totally spineless. &#40;0.33l bottle, Centra Majorstuen, Oslo.&#41;",8
"Medium beige head.  Amber body made hazy by big floaties.  Fruity floral earthy aroma with vinous alcoholic herbal eucalyptus notes.  Dry-sweet minty wooden earthy taste with herbal spicy notes.  Mid-bodied.  Mild, soft, smooth mouthfeel, with a slight peppery heat.  Dryish minty cocos vinous aftertaste with red wine notes.  Impressively smooth and harmonic.  Scarily drinkable.  &#40;0.5l bottle in cardboard box, wine monopoly, Vika, Oslo.&#41;",14
"Medium offwhite head.  Clear amber body.  Resiny menthol aroma with tropical fruit and spices notes.  Dry-sweetish resiny menthol and tropical fruit taste with spicy pineapple notes. Mid-bodied.  Sharpish mouthfeel.  Dry tropical fruit and menthol aftertaste with spicy cedar wood notes.  Too much sharp menthol and catnip flavours about this one for me to really enjoy.  &#40;0.33l bottle, wine monopoly, Vika, Oslo.&#41;",13
"Medium offwhite head.  Slightly hazy deep yellow body.  Earthy tropical fruit aroma with notes of menthol and old carpets. Dry-sweet perfumy menthol and tropical fruit taste with spicy caramelly notes.  Mid-bodied.  Faintly sharp mouthfeel.  Dry caramelly fruity minty aftertaste with earthy menthol notes.  &#40;0.33l bottle, Systembolaget, Nordstan, Göteborg.&#41;",14
"Biggish offwhite head.  Amber body made hazy by lots of floaties. Delicate minty tropical fruit aroma with spicy herbal notes. Dry-sweet grassy minty spicy taste with herbal notes. Mid-bodied.  Mild, soft mouthfeel.  Dry tropical fruit mint and spice aftertaste with resiny peppery notes.  Lovely.  So nice, balanced, and harmonic. &#40;0.33l bottle, wine monopoly, Vika, Oslo.&#41;",14
"Small white head. Clear yellow body. Buttery mealy banana aroma with herbal fruity notes. Dry-sweet strawy grainy dusty taste with fruity earthy notes. Dryish earthy banana aftertaste with herbal mealy notes. Quite interesting, but a bit musty and watery. &#40;0.4l draft at Alynas, Vilnius.&#41;",13
"Small offwhite head. Clear deep red body. Earthy plastic aroma with cinnamon and caramel notes. Very firmly musty. Dry-sweet earthy raisiny taste with honey notes. Mid-bodied. Mild, soft mouthfeel. Not much in the way of aftertaste. Quite nice, but not great. &#40;0.5l can, Kaimas, Vilnius.&#41;",12
"Medium beige head. Hazy red brown body. Perfumy grainy caramel and raisins aroma with alcoholic spice and toffee notes. Sweet-dry earthy roasty caramel taste with perfumy fruity alcohol notes. Full-bodied. Faintly hot mouthfeel. Dryish roasty chocolate and toffee aftertaste with soy sauce and vanilla fudge notes. Great&#033; Subtle, harmonic and full of flavour. Slightly artificial, sadly. &#40;0.65l bottle shared with MR, Schouskjelleren, Oslo.&#41;",15
"Medium tan head. Clear deep reddish brown body. Spicy fruity caramel aroma with chocolatey notes, kind of weak. Dry-sweet spicy papery earthy taste with weird herbal notes. Mid-bodied. Mild, soft, smooth mouthfeel. Dryish fruity spicy perfumy aftertaste with caramelly earthy notes. Nice, but a little artificial, and slightly sharp spice. &#40;0.4l draft, Grünerløkka Bryghus, Oslo.&#41;",13
"Medium shiny dark brown head. Opaque black body. Roasty chocolatey earthy aroma with metallic notes. Dry-sweet alcoholic roasty dusty chocolate taste with fruity notes. Full-bodied. Mild, soft mouthfeel. Dryish roasty chocolate and earth aftertaste with fruity licorice and alcohol notes. Nice&#033; Complex, full of character, and dangerously drinkable. &#40;0.25l draft at Schouskjelleren, Oslo.&#41;",15
"Biggish white head. Slightly hazy yellow body with strong carbonation. Resiny strawy freshly cut wood aroma with herbal toffee notes. Incredibly vivid. Dryish mealy papery strawy taste with minty earthy notes. Mid-bodied, kind of delicate. Dryish dusty resiny strawy aftertaste with heavy papery notes. Some spice and herbs, too. It's nice, but the paper really gets in the way of what promised to be an amazing beer. &#40;0.25l draft at Schouskjelleren, Oslo.&#41;",13
"Huge brown head.  Nearly opaque deep dark red body with strong carbonation.  Earthy roasty caramelly aroma with mealy dried fruit notes.  Dry-sweetish earthy caramelly dried fruit taste with roasty burnt notes.  Mid-to-thin body.  Mild, faintly sharpish mouthfeel.  Dryish earthy roasty caramelly aftertaste with metallic chocolatey notes.  Quite nice, and certainly drinkable.  &#40;0.5l bottle, Centra Majorstuen, Oslo.&#41;",12
"Medium white head.  Clear yellow body with carbonation.  No discernible aroma.  Dryish-sweetish mealy vaguely malty taste with faint grassy notes.  Mid-to-thin body.  Mild, soft mouthfeel.  Dryish faintly fruity faintly grassy aftertaste.  Not much flavour at all, but not really offensive in any way, either. &#40;0.355l bottle, Centra Majorstuen, Oslo.&#41;",9
"Medium tan head.  Brilliant clear amber body with carbonation. Buttery metallic papery aroma with caramelly spicy notes. Dry-sweet fruity perfumy buttery taste with syrupy cardamom notes.  Mid-to-light body.  Mild, soft, smooth mouthfeel.  Dryish perfumy spicy fruity aftertaste with buttery soft drink notes. Not bad, but a good bit more artificial than any English beer I can recall tasting.  &#40;0.5l bottle, Centra Majorstuen, Oslo.&#41;",11
